"station","Year","Season","cruise","line","SB#","D/O?","Date","Hour","Quality","Sarah's scale (amt of background)","Types of Background","Detections?","Blue B","Blue D","Fin 20Hz Singular","Fin 20Hz Song","Fin C.C.","Fin H.C.","Humpback Song","Humpback Non-song","Start/End","Hour spans","Comments","Scan Method","Time window","Top freq","Low Freq","FFT Length","Overlap","SpeciesName","longitude","latitude","depth"
70,2010,"Winter","CC10","70.0","SB35","DIFAR",2010-02-04,1899-12-31,"High","bit","1,2,3,B","Yes",0,0,0,0,0,0,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2012,"Spring","CC1203","87.0","SB25","DIFAR",2012-03-31,1899-12-31 16:00:00,"High","bit","1,2,3","Yes",0,0,0,1,0,0,1,0,"ends 16:41",3,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,"Fin Whale",-122.94109,34.05491,4235
70,2005,"Summer","CC0507","80.0","SB27","OMNI",2005-07-13,1899-12-31 20:00:00,"High**","bit**","1,2,3,A","No",0,0,0,0,0,0,0,0,"ends 20:46:47",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2006,"Spring","CC06","80.0","SB26","OMNI",2006-04-14,1899-12-31 18:00:00,"High","bit","1,2,3,A","Yes",0,0,0,0,0,0,1,0,"ends 18:04:37",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2010,"Fall","CC10","93.0","SB07","DIFAR",2010-10-31,1899-12-31,"Poor","lots to tons","1,2,3,A,B","Yes",1,0,0,0,0,1,0,0,"ends 0:43:00",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2011,"Fall","CC1110","83.0","SB28","DIFAR",2011-10-27,1899-12-31 21:00:00,"Medium","lots","1,2,3,A","No",0,0,0,0,0,0,0,0,"ends 21:49:13",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2005,"Fall","CC0511","90.0","SB07","OMNI",2005-11-09,1899-12-31 18:00:00,"High**","bit**","1,2,3,A,B","Yes",0,1,0,1,0,0,0,0,"ends 18:19:59",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2010,"Fall","CC10","86.0","SB22","DIFAR",2010-11-05,1899-12-31 23:00:00,"High","bit","1,2,3","Yes",1,0,0,1,0,1,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2004,"Summer","CC0407D","93.0","SB03","OMNI",2004-07-14,1899-12-31 18:00:00,"High**","bit**","1,2,3,A","Yes",1,0,0,0,0,0,0,0,"starts 18:28:54",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2005,"Fall","CC0511","90.0","SB07","OMNI",2005-11-09,1899-12-31 16:00:00,"High**","bit**","1,2,3,A,B","Yes",1,0,0,1,0,1,0,0,"starts 16:30:00",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2011,"Summer","CC1108","77.0","SB59","DIFAR",2011-08-11,1899-12-31 19:00:00,"Poor","tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"most files following same 5m11s pattern, first half not bad","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2009,"Fall","CC0911","76.0","SB26","OMNI",2009-11-21,1899-12-31 16:00:00,"High","bit to lots","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2009,"Winter","CC0901","87.0","SB15","OMNI",2009-01-15,1899-12-31 21:00:00,"Medium","bit to lots","1,2,3,A,B","Yes",0,0,0,1,0,0,1,0,"starts 21:35:55",3,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2012,"Winter","CC1202","90.0","SB14","DIFAR",2012-02-01,1899-12-31 23:00:00,"Medium","lots","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2011,"Spring","CC1104","83.0","SB45","DIFAR",2011-04-21,1899-12-31 17:00:00,"High","bit","1,2,3,A","Yes",0,0,0,1,0,0,1,0,NA,4,"break 17:59:59-18:27:46","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2011,"Fall","CC1110","90.0","SB13","DIFAR",2011-10-22,1899-12-31 19:00:00,"Medium","lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2012,"Spring","CC1203","87.0","SB25","DIFAR",2012-03-31,1899-12-31 16:00:00,"High","bit","1,2,3","Yes",0,0,0,1,0,0,1,0,"ends 16:41",3,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,"Humpback Whale",-122.94109,34.05491,4235
70,2004,"Spring","CC0404","77.0","SB42","OMNI",2004-04-08,1899-12-31,"Medium**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 0:42:02",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2010,"Winter","CC10","93.0","SB04","DIFAR",2010-01-14,1899-12-31,"High","bit to lots","1,2,3,B","Yes",0,0,0,1,0,0,1,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Fin Whale",-122.94109,34.05491,4235
70,2010,"Fall","CC10","86.0","SB22","DIFAR",2010-11-06,1899-12-31 01:00:00,"High","bit to lots","1,2,3,B","Yes",0,0,0,1,1,1,0,0,"ends 1:21:48",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2012,"Spring","CC1203","83.0","SB27","DIFAR",2012-03-31,1899-12-31 22:00:00,"Medium","lots","1,2,3","No",0,0,0,0,0,0,0,0,"ends 22:11",1,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,NA,-122.94109,34.05491,4235
70,2004,"Fall","CC041","77.0","SB45","OMNI",2004-11-18,1899-12-31 02:00:00,"High**","bit**","1,2,3,A","Yes",0,0,0,1,0,0,0,0,"ends 2:19:43",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2010,"Fall","CC10","90.0","SB15","DIFAR",2010-11-02,1899-12-31 19:00:00,"Medium","lots","1,2","No",0,0,0,0,0,0,0,0,"starts 19:00:12",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2004,"Summer","CC0407D","87.0","SB18","OMNI",2004-07-20,1899-12-31 17:00:00,"Medium**","lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,"starts 17:25:46",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2008,"Fall","CC0810","80.0","SB25","OMNI",2008-10-26,1899-12-31 22:00:00,"Medium","lots","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,"starts 22:42:16",2,"adhoc Fin 20Hz song; static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2011,"Summer","CC1108","77.0","SB59","DIFAR",2011-08-11,1899-12-31 20:00:00,"Poor","tons","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,NA,6,"most files following same 5m11s pattern, first half not bad","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2012,"Fall","CC1210","80.0","SB45","DIFAR",2012-11-01,1899-12-31 22:00:00,"High","bit","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 22:49:41",1,"some blue out times","wav file, cts","60s","500-1000Hz","0Hz",3500,0.98,NA,-122.94109,34.05491,4235
70,2005,"Summer","CC0507","80.0","SB27","OMNI",2005-07-13,1899-12-31 19:00:00,"High**","bit**","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2009,"Summer","CC0907","77.0","SB35","OMNI",2009-07-30,1899-12-31 01:00:00,NA,"tons","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2004,"Spring","CC0404","77.0","SB42","OMNI",2004-04-07,1899-12-31 22:00:00,"High**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 22:27:59",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2010,"Fall","CC10","93.0","SB05","DIFAR",2010-10-30,1899-12-31 17:00:00,"Poor","tons","1,2","No",0,0,0,0,0,0,0,0,"ends 17:31:40",2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2007,"Winter","CC07","93.0","SB05","OMNI",2007-01-15,1899-12-31 01:00:00,"High**","bit**","1,2,3,A","Yes",0,0,0,1,0,0,1,0,"ends 1:39:15",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2011,"Spring","CC1104","90.0","SB21","DIFAR",2011-04-15,1899-12-31 19:00:00,"Poor","tons","1,","No",0,0,0,0,0,0,0,0,"starts 19:29:12",2,"looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2005,"Fall","CC0511","93.0","SB02","OMNI",2005-11-06,1899-12-31 18:00:00,"High**","bit**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,"ends 18:17:32",2,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2010,"Winter","CC10","93.0","SB04","DIFAR",2010-01-14,1899-12-31 23:00:00,"High","bit to lots","1,2,3,B","Yes",0,0,0,1,0,0,1,0,"starts 23:39:41",1,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Humpback Whale",-122.94109,34.05491,4235
70,2009,"Fall","CC0911","76.0","SB26","OMNI",2009-11-21,1899-12-31 14:00:00,"High","bit to lots","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,"starts 14:18:07",5,"adhoc Blue D","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2012,"Summer","CC1207","93.0","SB05","DIFAR",2012-07-12,1899-12-31 01:00:00,"Medium","lots","1,2,A,B","No",0,0,0,0,0,0,0,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-122.94109,34.05491,4235
70,2004,"Summer","CC0407D","93.0","SB03","OMNI",2004-07-14,1899-12-31 20:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,"ends 20:39:59",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2011,"Spring","CC1104","93.0","SB08","DIFAR",2011-04-11,1899-12-31 23:00:00,"Medium","lots","1,2,A,B","No",0,0,0,0,0,0,0,0,"ends 23:42:25",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2009,"Summer","CC0907","77.0","SB35","OMNI",2009-07-30,1899-12-31 02:00:00,NA,"tons","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,"ends 2:49:00",5,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2009,"Fall","CC0911","76.0","SB26","OMNI",2009-11-21,1899-12-31 17:00:00,"High","bit to lots","1,2,3,B","No",0,0,0,0,0,0,0,0,"ends 17:58:48",7,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2007,"Spring","CC07","87.0","SB19","OMNI",2007-04-08,1899-12-31 21:00:00,"Medium**","bit to lots**","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2006,"Winter","CC06","67.0","SB38","OMNI",2006-02-23,1899-12-31 19:00:00,"Poor","tons","1,2","No",0,0,0,0,0,0,0,0,"starts 19:20:00; ends 19:59:59",4,"just static basically","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2007,"Spring","CC07","83.0","SB25","OMNI",2007-04-11,1899-12-31 18:00:00,"High**","bit**","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2009,"Spring","CC09","80.0","SB24","OMNI",2009-03-20,1899-12-31 19:00:00,"Medium","lots","1,2,3,A,B; dark <30Hz","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 7min 48s into every 10 min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2010,"Fall","CC10","86.0","SB22","DIFAR",2010-11-06,1899-12-31,"High","bit","1,2,3","Yes",0,1,0,1,0,1,0,0,NA,2,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2010,"Fall","CC10","86.0","SB22","DIFAR",2010-11-05,1899-12-31 23:00:00,"High","bit","1,2,3","Yes",1,0,0,1,0,1,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2005,"Spring","CC0504","80.0","SB77","OMNI",2005-04-27,1899-12-31 19:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",0,0,0,0,0,0,0,1,"ends 19:39:32",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2011,"Fall","CC1110","80.0","SB34","DIFAR",2011-10-29,1899-12-31 23:00:00,"High","bit","1,2,3","Yes",0,0,0,0,1,0,0,0,"starts 23:53:56",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2009,"Winter","CC0901","90.0","SB08","OMNI",2009-01-12,1899-12-31 18:00:00,"Medium","lots","1,2,3,A,B","Yes",0,0,0,0,0,0,1,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2009,"Fall","CC0911","76.0","SB26","OMNI",2009-11-21,1899-12-31 15:00:00,"Medium","bit to tons","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2011,"Spring","CC1104","90.0","SB21","DIFAR",2011-04-15,1899-12-31 21:00:00,"Poor","tons","1,A","No",0,0,0,0,0,0,0,0,"ends 21:43:55",4,"looks broken","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2004,"Summer","CC0407D","87.0","SB18","OMNI",2004-07-20,1899-12-31 20:00:00,"Medium","lots","1,2","No",0,0,0,0,0,0,0,0,"ends 20:05:25",1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2010,"Spring","CC1004","73.0","SB39","DIFAR",2010-04-17,1899-12-31 16:00:00,"Medium*","lots*","1,A","No",0,0,0,0,0,0,0,0,NA,8,"just static with a few minor exceptions for radio interference, etc","wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-122.94109,34.05491,4235
70,2009,"Winter","CC0901","90.0","SB08","OMNI",2009-01-12,1899-12-31 20:00:00,"High","bit to lots","1,2,3,A,B","Yes",0,0,0,1,0,0,1,0,"ends 20:19:00",2,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2008,"Fall","CC0810","83.0","SB20","OMNI",2008-10-24,1899-12-31 19:00:00,"High","bit to lots","1,2,3,A,B","Yes",0,0,0,1,0,0,0,0,NA,6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2004,"Fall","CC041","80.0","SB38","OMNI",2004-11-16,1899-12-31 02:00:00,"High**","bit**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2007,"Spring","CC07","83.0","SB25","OMNI",2007-04-11,1899-12-31 19:00:00,"High**","bit**","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2010,"Summer","CC1008","90.0","SB13","OMNI",2010-08-04,1899-12-31 20:00:00,"High","bit","1,2,3,A","Yes",0,0,0,1,0,0,0,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Fin Whale",-122.94109,34.05491,4235
70,2012,"Spring","CC1203","83.0","SB27","DIFAR",2012-03-31,1899-12-31 21:00:00,"High","bit","1,2,3","Yes",0,0,0,1,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,"Humpback Whale",-122.94109,34.05491,4235
70,2010,"Summer","CC1008","90.0","SB13","OMNI",2010-08-04,1899-12-31 18:00:00,"High","bit","1,2,A","No",0,0,0,0,0,0,0,0,"starts 18:01:46",7,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-122.94109,34.05491,4235
70,2012,"Summer","CC1207","93.0","SB05","DIFAR",2012-07-11,1899-12-31 23:00:00,"High","bit","1,2","No",0,0,0,0,0,0,0,0,"starts 23:55:42",1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-122.94109,34.05491,4235
70,2005,"Spring","CC0504","80.0","SB77","OMNI",2005-04-27,1899-12-31 18:00:00,"High**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,7,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2008,"Winter","CC08","93.0","SB03","OMNI",2008-01-09,1899-12-31 19:00:00,"High","bit to lots","1,2,3,A,B","Yes",0,0,0,1,0,0,1,1,"starts 19:08:45",6,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",3000,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2004,"Summer","CC0407D","87.0","SB18","OMNI",2004-07-20,1899-12-31 18:00:00,"Medium**","lots**","1,2,3,A,B","Yes",1,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2004,"Summer","CC0407D","83.0","SB23","OMNI",2004-07-23,1899-12-31 02:00:00,"High**","bit**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2005,"Fall","CC0511","77.0","SB36","OMNI",2005-11-19,1899-12-31 19:00:00,"Poor","lots to tons","1,2,3,A,B","Yes",0,1,1,0,0,0,0,0,"ends 19:49:59",5,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2010,"Spring","CC1004","67.0","SB45","DIFAR",2010-04-19,1899-12-31 16:00:00,"Medium*","lots*","1,A","No",0,0,0,0,0,0,0,0,NA,8,"just static with a few minor exceptions for radio interference, etc","wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-122.94109,34.05491,4235
70,2006,"Fall","CC061","77.0","SB34","OMNI",2006-11-04,1899-12-31 18:00:00,"Poor","tons","2,A","No",0,0,0,0,0,0,0,0,"ends 18:53:51",6,"looks broken, mostly blank","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2005,"Summer","CC0507","80.0","SB27","OMNI",2005-07-13,1899-12-31 18:00:00,"High**","bit**","1,2,3,A","adhoc only",0,0,0,0,0,0,0,0,"starts 18:06:24",6,"adhoc Blue D; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2004,"Fall","CC041","80.0","SB38","OMNI",2004-11-16,1899-12-31 02:00:00,"High**","bit**","1,2,3,A,B","Yes",1,0,0,1,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2010,"Fall","CC10","86.0","SB22","DIFAR",2010-11-05,1899-12-31 23:00:00,"High","bit","1,2,3","Yes",1,0,0,1,0,1,1,0,NA,1,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2010,"Summer","CC1008","90.0","SB13","OMNI",2010-08-04,1899-12-31 19:00:00,"High","bit to lots","1,2,3,A","No",0,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,NA,-122.94109,34.05491,4235
70,2010,"Summer","CC1008","87.0","SB23","DIFAR",2010-08-08,1899-12-31 20:00:00,"High","bit","1,2,3,A,B","adhoc only",0,0,0,0,0,0,0,0,NA,7,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2007,"Winter","CC07","93.0","SB05","OMNI",2007-01-15,1899-12-31 01:00:00,"High**","bit**","1,2,3,A","Yes",0,0,0,1,0,0,1,0,"ends 1:39:15",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2005,"Fall","CC0511","93.0","SB02","OMNI",2005-11-06,1899-12-31 17:00:00,"High**","bit to lots**","1,2,3,A,B","Yes",1,0,0,1,0,1,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2010,"Summer","CC1008","90.0","SB13","OMNI",2010-08-04,1899-12-31 21:00:00,"High","bit","1,2,3,A","Yes",0,0,0,0,0,1,0,0,NA,8,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Fin Whale",-122.94109,34.05491,4235
70,2004,"Fall","CC041","80.0","SB38","OMNI",2004-11-16,1899-12-31,"Poor","lots to tons","1,2,A,B","No",0,0,0,0,0,0,0,0,"starts 0:40:00",2,"looks broken; static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2005,"Fall","CC0511","77.0","SB36","OMNI",2005-11-19,1899-12-31 18:00:00,"Medium**","lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"starts 18:24:04",4,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2012,"Summer","CC1207","93.0","SB05","DIFAR",2012-07-12,1899-12-31 02:00:00,"Medium","lots","1,2,3,A,B","No",0,0,0,0,0,0,0,0,"ends 2:47",1,NA,"wav files, cts","60s","500Hz","0Hz",3500,0.98,NA,-122.94109,34.05491,4235
70,2012,"Winter","CC1202","93.0","SB06","DIFAR",2012-01-29,1899-12-31 21:00:00,"Poor","tons","1,2","No",0,0,0,0,0,0,0,0,"ends 21:06",1,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,NA,-122.94109,34.05491,4235
70,2004,"Summer","CC0407D","90.0","SB09","OMNI",2004-07-17,1899-12-31 18:00:00,"High**","bit**","1,2,3,A","Yes",1,1,0,0,0,0,0,0,"ends 18:29:59",3,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Blue Whale",-122.94109,34.05491,4235
70,2007,"Spring","CC07","87.0","SB19","OMNI",2007-04-08,1899-12-31 20:00:00,"High**","bit to lots**","1,2,3,A","Yes",0,0,0,0,0,0,1,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,"Humpback Whale",-122.94109,34.05491,4235
70,2012,"Winter","CC1202","90.0","SB14","DIFAR",2012-02-02,1899-12-31,"Medium","lots","1,2,A","No",0,0,0,0,0,0,0,0,"ends 0:57",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2004,"Spring","CC0404","77.0","SB42","OMNI",2004-04-07,1899-12-31 23:00:00,"High**","bit to lots**","1,2,3,A,B","No",0,0,0,0,0,0,0,0,NA,6,"static takes over 5min 11sec into each 10min file","wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2011,"Fall","CC1110","83.0","SB28","DIFAR",2011-10-27,1899-12-31 18:00:00,"High","bit","1,2,3,A","Yes",0,0,0,1,0,0,0,0,"starts 18:00:38",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,"Fin Whale",-122.94109,34.05491,4235
70,2012,"Spring","CC1203","83.0","SB27","DIFAR",2012-03-31,1899-12-31 21:00:00,"High","bit","1,2,3","Yes",0,0,0,1,0,0,1,0,NA,4,NA,"wav files, cts","60s","500Hz","0Hz",40000,0.95,"Fin Whale",-122.94109,34.05491,4235
70,2006,"Winter","CC06","83.0","SB25","OMNI",2006-02-14,1899-12-31 17:00:00,"Medium","lots to tons","1,2,3,A","No",0,0,0,0,0,0,0,0,"ends 17:39:59",4,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
70,2010,"Winter","CC10","93.0","SB04","DIFAR",2010-01-14,1899-12-31 23:00:00,"High","bit to lots","1,2,3,B","Yes",0,0,0,1,0,0,1,0,"starts 23:39:41",1,NA,"wav files, cts","60s","500Hz","0Hz",3000,0.95,"Fin Whale",-122.94109,34.05491,4235
70,2008,"Winter","CC08","83.0","SB21","OMNI",2008-01-23,1899-12-31 02:00:00,"Poor","tons","1,2,A","No",0,0,0,0,0,0,0,0,"ends 2:09:00",1,"static takes over 7min 48sec into each 10min file","wav files, cts","60s","500Hz","0Hz",3000,0.98,NA,-122.94109,34.05491,4235
70,2009,"Summer","CC0907","77.0","SB35","OMNI",2009-07-30,1899-12-31,NA,"lots to tons","1,2,3,A","No",0,0,0,0,0,0,0,0,"starts 0:31:10",3,NA,"wav files, cts","60s","500Hz","0Hz",1500,0.98,NA,-122.94109,34.05491,4235
